"SubjectID" "Activity" "Variable" "Mean"
7 "WALKING_UPSTAIRS" "fBodyAccelJerkMeanZ" -0.957823297058824
7 "WALKING_UPSTAIRS" "fBodyAccelJerkstdX" -0.944963436862745
7 "WALKING_UPSTAIRS" "fBodyAccelJerkstdY" -0.935870561470588
7 "WALKING_UPSTAIRS" "fBodyAccelJerkstdZ" -0.966759692745098
7 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.940765849019608
7 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.956891627843137
7 "WALKING_UPSTAIRS" "fBodyGyroMeanZ" -0.944445336470588
7 "WALKING_UPSTAIRS" "fBodyGyrostdX" -0.949897984117647
7 "WALKING_UPSTAIRS" "fBodyGyrostdY" -0.954368570784314
7 "WALKING_UPSTAIRS" "fBodyGyrostdZ" -0.953826775294118
7 "WALKING_UPSTAIRS" "fBodyAccelMagMean" -0.929611270392157
7 "WALKING_UPSTAIRS" "fBodyAccelMagstd" -0.938148073372549
7 "WALKING_UPSTAIRS" "fBodyAccelJerkMagMean" -0.934509565313726
7 "WALKING_UPSTAIRS" "fBodyAccelJerkMagstd" -0.938827354117647
7 "WALKING_UPSTAIRS" "fBodyGyroMagMean" -0.949764936078431
7 "WALKING_UPSTAIRS" "fBodyGyroMagstd" -0.949151101568627
7 "WALKING_UPSTAIRS" "fBodyGyroJerkMagMean" -0.967241050588235
7 "WALKING_UPSTAIRS" "fBodyGyroJerkMagstd" -0.967506741176471
7 "WALKING_DOWNSTAIRS" "tBodyAccelMeanX" 0.275713770212766
7 "WALKING_DOWNSTAIRS" "tBodyAccelMeanY" -0.0180404397
7 "WALKING_DOWNSTAIRS" "tBodyAccelMeanZ" -0.108216457106383
7 "WALKING_DOWNSTAIRS" "tBodyAccelstdX" -0.954282138723404
7 "WALKING_DOWNSTAIRS" "tBodyAccelstdY" -0.926199658153191
7 "WALKING_DOWNSTAIRS" "tBodyAccelstdZ" -0.946253154042553
7 "WALKING_DOWNSTAIRS" "tGravityAccelMeanX" 0.833936746382979
7 "WALKING_DOWNSTAIRS" "tGravityAccelMeanY" 0.0261801473234043
7 "WALKING_DOWNSTAIRS" "tGravityAccelMeanZ" 0.0608795017468085
7 "WALKING_DOWNSTAIRS" "tGravityAccelstdX" -0.995922033404255
7 "WALKING_DOWNSTAIRS" "tGravityAccelstdY" -0.987173072340426
7 "WALKING_DOWNSTAIRS" "tGravityAccelstdZ" -0.982146875531915
7 "WALKING_DOWNSTAIRS" "tBodyAccelJerkMeanX" 0.0849263879148936
7 "WALKING_DOWNSTAIRS" "tBodyAccelJerkMeanY" 0.000268530092340426
7 "WALKING_DOWNSTAIRS" "tBodyAccelJerkMeanZ" -0.000708542817021277
7 "WALKING_DOWNSTAIRS" "tBodyAccelJerkstdX" -0.954774723957447
7 "WALKING_DOWNSTAIRS" "tBodyAccelJerkstdY" -0.945005119574468
7 "WALKING_DOWNSTAIRS" "tBodyAccelJerkstdZ" -0.967168190638298
7 "WALKING_DOWNSTAIRS" "tBodyGyroMeanX" -0.0299615166340426
7 "WALKING_DOWNSTAIRS" "tBodyGyroMeanY" -0.0749131036382979
7 "WALKING_DOWNSTAIRS" "tBodyGyroMeanZ" 0.0886715287446809
7 "WALKING_DOWNSTAIRS" "tBodyGyrostdX" -0.944281891808511
7 "WALKING_DOWNSTAIRS" "tBodyGyrostdY" -0.957447171914894
7 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.951992270425532
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanX" -0.0822311780765957
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanY" -0.0370639975319149
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMeanZ" -0.0576912632765957
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.954827170638298
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.975317078297872
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdZ" -0.966066786382979
7 "WALKING_DOWNSTAIRS" "tBodyAccelMagMean" -0.94084788106383
7 "WALKING_DOWNSTAIRS" "tBodyAccelMagstd" -0.944201982553192
7 "WALKING_DOWNSTAIRS" "tGravityAccelMagMean" -0.94084788106383
7 "WALKING_DOWNSTAIRS" "tGravityAccelMagstd" -0.944201982553192
7 "WALKING_DOWNSTAIRS" "tBodyAccelJerkMagMean" -0.954700616382979
7 "WALKING_DOWNSTAIRS" "tBodyAccelJerkMagstd" -0.952470219297872
7 "WALKING_DOWNSTAIRS" "tBodyGyroMagMean" -0.938821076106383
7 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.942849902978723
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagMean" -0.968046434255319
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagstd" -0.973027480851064
7 "WALKING_DOWNSTAIRS" "fBodyAccelMeanX" -0.954047367234043
7 "WALKING_DOWNSTAIRS" "fBodyAccelMeanY" -0.933442231702128
7 "WALKING_DOWNSTAIRS" "fBodyAccelMeanZ" -0.953433480425532
7 "WALKING_DOWNSTAIRS" "fBodyAccelstdX" -0.954503222340426
7 "WALKING_DOWNSTAIRS" "fBodyAccelstdY" -0.926678634770213
7 "WALKING_DOWNSTAIRS" "fBodyAccelstdZ" -0.945970880638298
7 "WALKING_DOWNSTAIRS" "fBodyAccelJerkMeanX" -0.956352686659575
7 "WALKING_DOWNSTAIRS" "fBodyAccelJerkMeanY" -0.94732473
7 "WALKING_DOWNSTAIRS" "fBodyAccelJerkMeanZ" -0.962860165531915
7 "WALKING_DOWNSTAIRS" "fBodyAccelJerkstdX" -0.957169387382979
7 "WALKING_DOWNSTAIRS" "fBodyAccelJerkstdY" -0.946357141851064
7 "WALKING_DOWNSTAIRS" "fBodyAccelJerkstdZ" -0.970144059148936
7 "WALKING_DOWNSTAIRS" "fBodyGyroMeanX" -0.938881827446808
7 "WALKING_DOWNSTAIRS" "fBodyGyroMeanY" -0.961290356808511
7 "WALKING_DOWNSTAIRS" "fBodyGyroMeanZ" -0.95371312
7 "WALKING_DOWNSTAIRS" "fBodyGyrostdX" -0.94683585212766
7 "WALKING_DOWNSTAIRS" "fBodyGyrostdY" -0.955719449361702
7 "WALKING_DOWNSTAIRS" "fBodyGyrostdZ" -0.955971044893617
7 "WALKING_DOWNSTAIRS" "fBodyAccelMagMean" -0.945383152553191
7 "WALKING_DOWNSTAIRS" "fBodyAccelMagstd" -0.951491298042553
7 "WALKING_DOWNSTAIRS" "fBodyAccelJerkMagMean" -0.953377778893617
7 "WALKING_DOWNSTAIRS" "fBodyAccelJerkMagstd" -0.950733549191489
7 "WALKING_DOWNSTAIRS" "fBodyGyroMagMean" -0.954002523191489
7 "WALKING_DOWNSTAIRS" "fBodyGyroMagstd" -0.946494739148936
7 "WALKING_DOWNSTAIRS" "fBodyGyroJerkMagMean" -0.973236829148936
7 "WALKING_DOWNSTAIRS" "fBodyGyroJerkMagstd" -0.974543045744681
7 "SITTING" "tBodyAccelMeanX" 0.275550106458333
7 "SITTING" "tBodyAccelMeanY" -0.0166466825020833
7 "SITTING" "tBodyAccelMeanZ" -0.105101562125
7 "SITTING" "tBodyAccelstdX" -0.947312538666667
7 "SITTING" "tBodyAccelstdY" -0.910222361104167
7 "SITTING" "tBodyAccelstdZ" -0.929588439375
7 "SITTING" "tGravityAccelMeanX" 0.749391257854167
7 "SITTING" "tGravityAccelMeanY" 0.0484065159979167
7 "SITTING" "tGravityAccelMeanZ" 0.131287117359583
7 "SITTING" "tGravityAccelstdX" -0.993490374166667
7 "SITTING" "tGravityAccelstdY" -0.984806814375
7 "SITTING" "tGravityAccelstdZ" -0.979238129166667
7 "SITTING" "tBodyAccelJerkMeanX" 0.0796774296875
7 "SITTING" "tBodyAccelJerkMeanY" 0.015299798804375
7 "SITTING" "tBodyAccelJerkMeanZ" 0.00225878010145833
7 "SITTING" "tBodyAccelJerkstdX" -0.94316723775
7 "SITTING" "tBodyAccelJerkstdY" -0.930430155354167
7 "SITTING" "tBodyAccelJerkstdZ" -0.955514336458333
7 "SITTING" "tBodyGyroMeanX" -0.0330141359145833
7 "SITTING" "tBodyGyroMeanY" -0.0685444237916667
7 "SITTING" "tBodyGyroMeanZ" 0.0983129981458333
7 "SITTING" "tBodyGyrostdX" -0.95280960875
7 "SITTING" "tBodyGyrostdY" -0.943165823333333
7 "SITTING" "tBodyGyrostdZ" -0.927882522333333
7 "SITTING" "tBodyGyroJerkMeanX" -0.0916367588958333
7 "SITTING" "tBodyGyroJerkMeanY" -0.04605542380625
7 "SITTING" "tBodyGyroJerkMeanZ" -0.0584624398125
7 "SITTING" "tBodyGyroJerkstdX" -0.949145515
7 "SITTING" "tBodyGyroJerkstdY" -0.959213229166667
7 "SITTING" "tBodyGyroJerkstdZ" -0.954620286458333
7 "SITTING" "tBodyAccelMagMean" -0.928825327291667
7 "SITTING" "tBodyAccelMagstd" -0.939500275416667
7 "SITTING" "tGravityAccelMagMean" -0.928825327291667
7 "SITTING" "tGravityAccelMagstd" -0.939500275416667
7 "SITTING" "tBodyAccelJerkMagMean" -0.9420726025
7 "SITTING" "tBodyAccelJerkMagstd" -0.938759507083333
7 "SITTING" "tBodyGyroMagMean" -0.928239978458333
7 "SITTING" "tBodyGyroMagstd" -0.940474572083333
7 "SITTING" "tBodyGyroJerkMagMean" -0.956515400416667
7 "SITTING" "tBodyGyroJerkMagstd" -0.958529686041667
7 "SITTING" "fBodyAccelMeanX" -0.949125943958333
7 "SITTING" "fBodyAccelMeanY" -0.913839309791667
7 "SITTING" "fBodyAccelMeanZ" -0.941414848125
7 "SITTING" "fBodyAccelstdX" -0.946770261958333
7 "SITTING" "fBodyAccelstdY" -0.913291212979167
7 "SITTING" "fBodyAccelstdZ" -0.928126827291667
7 "SITTING" "fBodyAccelJerkMeanX" -0.947690876041667
7 "SITTING" "fBodyAccelJerkMeanY" -0.932767116166667
7 "SITTING" "fBodyAccelJerkMeanZ" -0.953332207916667
7 "SITTING" "fBodyAccelJerkstdX" -0.943559029604167
7 "SITTING" "fBodyAccelJerkstdY" -0.9327116231875
7 "SITTING" "fBodyAccelJerkstdZ" -0.956476005
7 "SITTING" "fBodyGyroMeanX" -0.940109326041667
7 "SITTING" "fBodyGyroMeanY" -0.94513886125
7 "SITTING" "fBodyGyroMeanZ" -0.92955774270625
7 "SITTING" "fBodyGyrostdX" -0.956975973541667
7 "SITTING" "fBodyGyrostdY" -0.942549905416667
7 "SITTING" "fBodyGyrostdZ" -0.933917678354167
7 "SITTING" "fBodyAccelMagMean" -0.940462089375
7 "SITTING" "fBodyAccelMagstd" -0.947560165833333
7 "SITTING" "fBodyAccelJerkMagMean" -0.940709131041667
7 "SITTING" "fBodyAccelJerkMagstd" -0.935941629520833
7 "SITTING" "fBodyGyroMagMean" -0.948381185
7 "SITTING" "fBodyGyroMagstd" -0.945336993333333
7 "SITTING" "fBodyGyroJerkMagMean" -0.9622085675
7 "SITTING" "fBodyGyroJerkMagstd" -0.956859143541667
7 "STANDING" "tBodyAccelMeanX" 0.275495411886792
7 "STANDING" "tBodyAccelMeanY" -0.0197884496415094
7 "STANDING" "tBodyAccelMeanZ" -0.109054185339623
7 "STANDING" "tBodyAccelstdX" -0.973557665132076
7 "STANDING" "tBodyAccelstdY" -0.94744729490566
7 "STANDING" "tBodyAccelstdZ" -0.950774845849057
7 "STANDING" "tGravityAccelMeanX" 0.62122763454717
7 "STANDING" "tGravityAccelMeanY" 0.113853656830755
7 "STANDING" "tGravityAccelMeanZ" 0.168495226901887
7 "STANDING" "tGravityAccelstdX" -0.993156202641509
7 "STANDING" "tGravityAccelstdY" -0.985669928867925
7 "STANDING" "tGravityAccelstdZ" -0.977031786415094
7 "STANDING" "tBodyAccelJerkMeanX" 0.0813078910377358
7 "STANDING" "tBodyAccelJerkMeanY" 0.0123863632839623
7 "STANDING" "tBodyAccelJerkMeanZ" 0.00971307410811321
7 "STANDING" "tBodyAccelJerkstdX" -0.970397785769623
7 "STANDING" "tBodyAccelJerkstdY" -0.96251287909434
7 "STANDING" "tBodyAccelJerkstdZ" -0.972560053207547
7 "STANDING" "tBodyGyroMeanX" -0.028165017690566
7 "STANDING" "tBodyGyroMeanY" -0.074618374264151
7 "STANDING" "tBodyGyroMeanZ" 0.0868560287735849
7 "STANDING" "tBodyGyrostdX" -0.96043443245283
7 "STANDING" "tBodyGyrostdY" -0.963482552264151
7 "STANDING" "tBodyGyrostdZ" -0.958744842603774
7 "STANDING" "tBodyGyroJerkMeanX" -0.0935554144245283
7 "STANDING" "tBodyGyroJerkMeanY" -0.0372939113698113
7 "STANDING" "tBodyGyroJerkMeanZ" -0.047339595509434
7 "STANDING" "tBodyGyroJerkstdX" -0.96558111490566
7 "STANDING" "tBodyGyroJerkstdY" -0.981577006037736
7 "STANDING" "tBodyGyroJerkstdZ" -0.973637492641509
7 "STANDING" "tBodyAccelMagMean" -0.957466348671698
7 "STANDING" "tBodyAccelMagstd" -0.960096620754717
7 "STANDING" "tGravityAccelMagMean" -0.957466348671698
7 "STANDING" "tGravityAccelMagstd" -0.960096620754717
7 "STANDING" "tBodyAccelJerkMagMean" -0.968359921581132
7 "STANDING" "tBodyAccelJerkMagstd" -0.969075715528302
7 "STANDING" "tBodyGyroMagMean" -0.954389620245283
7 "STANDING" "tBodyGyroMagstd" -0.951471486792453
7 "STANDING" "tBodyGyroJerkMagMean" -0.977002438113208
7 "STANDING" "tBodyGyroJerkMagstd" -0.977432373018868
7 "STANDING" "fBodyAccelMeanX" -0.973776099056604
7 "STANDING" "fBodyAccelMeanY" -0.953370996358491
7 "STANDING" "fBodyAccelMeanZ" -0.959044812075472
7 "STANDING" "fBodyAccelstdX" -0.973703255433962
7 "STANDING" "fBodyAccelstdY" -0.94725793490566
7 "STANDING" "fBodyAccelstdZ" -0.950225912641509
7 "STANDING" "fBodyAccelJerkMeanX" -0.972737433018868
7 "STANDING" "fBodyAccelJerkMeanY" -0.964244673773585
7 "STANDING" "fBodyAccelJerkMeanZ" -0.969163471886793
7 "STANDING" "fBodyAccelJerkstdX" -0.970663613679245
7 "STANDING" "fBodyAccelJerkstdY" -0.963256353026415
7 "STANDING" "fBodyAccelJerkstdZ" -0.974539454150943
7 "STANDING" "fBodyGyroMeanX" -0.955638315471698
7 "STANDING" "fBodyGyroMeanY" -0.968512103396226
7 "STANDING" "fBodyGyroMeanZ" -0.957561589792453
7 "STANDING" "fBodyGyrostdX" -0.962158908301887
7 "STANDING" "fBodyGyrostdY" -0.961058906981132
7 "STANDING" "fBodyGyrostdZ" -0.963013277509434
7 "STANDING" "fBodyAccelMagMean" -0.96216501509434
7 "STANDING" "fBodyAccelMagstd" -0.964679910754717
7 "STANDING" "fBodyAccelJerkMagMean" -0.969138474037736
7 "STANDING" "fBodyAccelJerkMagstd" -0.968003319018868
7 "STANDING" "fBodyGyroMagMean" -0.960665087735849
7 "STANDING" "fBodyGyroMagstd" -0.953755543396226
7 "STANDING" "fBodyGyroJerkMagMean" -0.977653336981132
7 "STANDING" "fBodyGyroJerkMagstd" -0.978506999056604
7 "LAYING" "tBodyAccelMeanX" 0.275612334038462
7 "LAYING" "tBodyAccelMeanY" -0.0171163709384615
7 "LAYING" "tBodyAccelMeanZ" -0.107172398692308
7 "LAYING" "tBodyAccelstdX" -0.892142332557692
7 "LAYING" "tBodyAccelstdY" -0.837637483134615
7 "LAYING" "tBodyAccelstdZ" -0.879216862115385
7 "LAYING" "tGravityAccelMeanX" 0.657898216153846
7 "LAYING" "tGravityAccelMeanY" 0.0816872635038462
7 "LAYING" "tGravityAccelMeanZ" 0.175718731326923
7 "LAYING" "tGravityAccelstdX" -0.991209481153846
7 "LAYING" "tGravityAccelstdY" -0.984660733461538
7 "LAYING" "tGravityAccelstdZ" -0.978953755
7 "LAYING" "tBodyAccelJerkMeanX" 0.0690361909230769
7 "LAYING" "tBodyAccelJerkMeanY" 0.0176151784065385
7 "LAYING" "tBodyAccelJerkMeanZ" -0.0135572509655769
7 "LAYING" "tBodyAccelJerkstdX" -0.90219749625
7 "LAYING" "tBodyAccelJerkstdY" -0.881665728346154
7 "LAYING" "tBodyAccelJerkstdZ" -0.931566124615385
7 "LAYING" "tBodyGyroMeanX" -0.0402478150961538
7 "LAYING" "tBodyGyroMeanY" -0.0695256431153846
7 "LAYING" "tBodyGyroMeanZ" 0.0905959559707692
7 "LAYING" "tBodyGyrostdX" -0.911458327307692
7 "LAYING" "tBodyGyrostdY" -0.899639451153846
7 "LAYING" "tBodyGyrostdZ" -0.908867333653846
7 "LAYING" "tBodyGyroJerkMeanX" -0.103771008711538
7 "LAYING" "tBodyGyroJerkMeanY" -0.0477061014807692
7 "LAYING" "tBodyGyroJerkMeanZ" -0.0551980898596154
7 "LAYING" "tBodyGyroJerkstdX" -0.924557703846154
7 "LAYING" "tBodyGyroJerkstdY" -0.945819445769231
7 "LAYING" "tBodyGyroJerkstdZ" -0.934687767884615
7 "LAYING" "tBodyAccelMagMean" -0.867449364967115
7 "LAYING" "tBodyAccelMagstd" -0.878822798461538
7 "LAYING" "tGravityAccelMagMean" -0.867449364967115
7 "LAYING" "tGravityAccelMagstd" -0.878822798461538
7 "LAYING" "tBodyAccelJerkMagMean" -0.900889299423077
7 "LAYING" "tBodyAccelJerkMagstd" -0.897385447307692
7 "LAYING" "tBodyGyroMagMean" -0.879638809807692
7 "LAYING" "tBodyGyroMagstd" -0.893775395192308
7 "LAYING" "tBodyGyroJerkMagMean" -0.937128881538462
7 "LAYING" "tBodyGyroJerkMagstd" -0.946268836346154
7 "LAYING" "fBodyAccelMeanX" -0.901675138846154
7 "LAYING" "fBodyAccelMeanY" -0.858647324173077
7 "LAYING" "fBodyAccelMeanZ" -0.903068482634615
7 "LAYING" "fBodyAccelstdX" -0.889230631076923
7 "LAYING" "fBodyAccelstdY" -0.837263606596154
7 "LAYING" "fBodyAccelstdZ" -0.877152062519231
7 "LAYING" "fBodyAccelJerkMeanX" -0.908159669165385
7 "LAYING" "fBodyAccelJerkMeanY" -0.889484811523077
7 "LAYING" "fBodyAccelJerkMeanZ" -0.926149368076923
7 "LAYING" "fBodyAccelJerkstdX" -0.905164994807692
7 "LAYING" "fBodyAccelJerkstdY" -0.881148430673077
7 "LAYING" "fBodyAccelJerkstdZ" -0.935809423653846
7 "LAYING" "fBodyGyroMeanX" -0.904008216346154
7 "LAYING" "fBodyGyroMeanY" -0.916820300961538
7 "LAYING" "fBodyGyroMeanZ" -0.909694127115385
7 "LAYING" "fBodyGyrostdX" -0.914845275576923
7 "LAYING" "fBodyGyrostdY" -0.892062165653846
7 "LAYING" "fBodyGyrostdZ" -0.916985494423077
7 "LAYING" "fBodyAccelMagMean" -0.882469951153846
7 "LAYING" "fBodyAccelMagstd" -0.895414909769231
7 "LAYING" "fBodyAccelJerkMagMean" -0.897078551346154
7 "LAYING" "fBodyAccelJerkMagstd" -0.897807797692308
7 "LAYING" "fBodyGyroMagMean" -0.914733739038461
7 "LAYING" "fBodyGyroMagstd" -0.899902208076923
7 "LAYING" "fBodyGyroJerkMagMean" -0.946808613076923
7 "LAYING" "fBodyGyroJerkMagstd" -0.949535788846154
8 "WALKING" "tBodyAccelMeanX" 0.27632533875
8 "WALKING" "tBodyAccelMeanY" -0.0147881801741667
8 "WALKING" "tBodyAccelMeanZ" -0.106806245104167
8 "WALKING" "tBodyAccelstdX" -0.974783309583333
8 "WALKING" "tBodyAccelstdY" -0.950768640208333
8 "WALKING" "tBodyAccelstdZ" -0.948216819166667
8 "WALKING" "tGravityAccelMeanX" 0.686213605833333
8 "WALKING" "tGravityAccelMeanY" 0.0666615130083333
8 "WALKING" "tGravityAccelMeanZ" 0.1233253403875
8 "WALKING" "tGravityAccelstdX" -0.994692941875
8 "WALKING" "tGravityAccelstdY" -0.989228213958333
8 "WALKING" "tGravityAccelstdZ" -0.98239244375
8 "WALKING" "tBodyAccelJerkMeanX" 0.0810942964375
8 "WALKING" "tBodyAccelJerkMeanY" 0.00592087642460833
8 "WALKING" "tBodyAccelJerkMeanZ" -0.00653225274875
8 "WALKING" "tBodyAccelJerkstdX" -0.968983017291667
8 "WALKING" "tBodyAccelJerkstdY" -0.957607555583333
8 "WALKING" "tBodyAccelJerkstdZ" -0.9657900256875
8 "WALKING" "tBodyGyroMeanX" -0.0297638948333333
8 "WALKING" "tBodyGyroMeanY" -0.076114174375
8 "WALKING" "tBodyGyroMeanZ" 0.0875604906041667
8 "WALKING" "tBodyGyrostdX" -0.971995089166667
8 "WALKING" "tBodyGyrostdY" -0.952535650625
8 "WALKING" "tBodyGyrostdZ" -0.960770056041667
8 "WALKING" "tBodyGyroJerkMeanX" -0.0987309352291667
8 "WALKING" "tBodyGyroJerkMeanY" -0.0385272317291667
8 "WALKING" "tBodyGyroJerkMeanZ" -0.0583150033770833
8 "WALKING" "tBodyGyroJerkstdX" -0.973106606458333
8 "WALKING" "tBodyGyroJerkstdY" -0.960500454791667
8 "WALKING" "tBodyGyroJerkstdZ" -0.973943796875
8 "WALKING" "tBodyAccelMagMean" -0.960427609479167
8 "WALKING" "tBodyAccelMagstd" -0.962111524166667
8 "WALKING" "tGravityAccelMagMean" -0.960427609479167
8 "WALKING" "tGravityAccelMagstd" -0.962111524166667
8 "WALKING" "tBodyAccelJerkMagMean" -0.96474226575
8 "WALKING" "tBodyAccelJerkMagstd" -0.962419962770833
8 "WALKING" "tBodyGyroMagMean" -0.955957068125
8 "WALKING" "tBodyGyroMagstd" -0.948826438125
8 "WALKING" "tBodyGyroJerkMagMean" -0.9672028168125
8 "WALKING" "tBodyGyroJerkMagstd" -0.960789072708333
8 "WALKING" "fBodyAccelMeanX" -0.97304923375
8 "WALKING" "fBodyAccelMeanY" -0.952198565625
8 "WALKING" "fBodyAccelMeanZ" -0.9559668485
8 "WALKING" "fBodyAccelstdX" -0.975629404791667
8 "WALKING" "fBodyAccelstdY" -0.952562755208333
8 "WALKING" "fBodyAccelstdZ" -0.947396410208333
8 "WALKING" "fBodyAccelJerkMeanX" -0.971849043333333
8 "WALKING" "fBodyAccelJerkMeanY" -0.960579322291667
8 "WALKING" "fBodyAccelJerkMeanZ" -0.965547702354167
8 "WALKING" "fBodyAccelJerkstdX" -0.968885791583333
8 "WALKING" "fBodyAccelJerkstdY" -0.957395734029167
8 "WALKING" "fBodyAccelJerkstdZ" -0.9649933075
8 "WALKING" "fBodyGyroMeanX" -0.967954040208333
8 "WALKING" "fBodyGyroMeanY" -0.95825887875
8 "WALKING" "fBodyGyroMeanZ" -0.960995556666667
8 "WALKING" "fBodyGyrostdX" -0.973448854583333
8 "WALKING" "fBodyGyrostdY" -0.949713130208333
8 "WALKING" "fBodyGyrostdZ" -0.96431261375
8 "WALKING" "fBodyAccelMagMean" -0.96109538625
8 "WALKING" "fBodyAccelMagstd" -0.968039291666667
8 "WALKING" "fBodyAccelJerkMagMean" -0.961724605166667
8 "WALKING" "fBodyAccelJerkMagstd" -0.962187513229167
8 "WALKING" "fBodyGyroMagMean" -0.95474811375
8 "WALKING" "fBodyGyroMagstd" -0.954132128791667
8 "WALKING" "fBodyGyroJerkMagMean" -0.963564475625
8 "WALKING" "fBodyGyroJerkMagstd" -0.959800176458333
8 "WALKING_UPSTAIRS" "tBodyAccelMeanX" 0.276399487317073
8 "WALKING_UPSTAIRS" "tBodyAccelMeanY" -0.0163410948097561
8 "WALKING_UPSTAIRS" "tBodyAccelMeanZ" -0.10739574504878
8 "WALKING_UPSTAIRS" "tBodyAccelstdX" -0.991182764634146
8 "WALKING_UPSTAIRS" "tBodyAccelstdY" -0.968105987317073
8 "WALKING_UPSTAIRS" "tBodyAccelstdZ" -0.970467002439024
8 "WALKING_UPSTAIRS" "tGravityAccelMeanX" 0.73637618097561
8 "WALKING_UPSTAIRS" "tGravityAccelMeanY" 0.0681907613658537
8 "WALKING_UPSTAIRS" "tGravityAccelMeanZ" 0.117209612829268
8 "WALKING_UPSTAIRS" "tGravityAccelstdX" -0.995277723170732
8 "WALKING_UPSTAIRS" "tGravityAccelstdY" -0.98987087804878
8 "WALKING_UPSTAIRS" "tGravityAccelstdZ" -0.980258201219512
8 "WALKING_UPSTAIRS" "tBodyAccelJerkMeanX" 0.0753997677073171
8 "WALKING_UPSTAIRS" "tBodyAccelJerkMeanY" 0.00920277895851219
8 "WALKING_UPSTAIRS" "tBodyAccelJerkMeanZ" 0.00345438711731707
8 "WALKING_UPSTAIRS" "tBodyAccelJerkstdX" -0.988444850731707
8 "WALKING_UPSTAIRS" "tBodyAccelJerkstdY" -0.979959137073171
8 "WALKING_UPSTAIRS" "tBodyAccelJerkstdZ" -0.986837675121951
8 "WALKING_UPSTAIRS" "tBodyGyroMeanX" -0.0256502254878049
8 "WALKING_UPSTAIRS" "tBodyGyroMeanY" -0.067760453
8 "WALKING_UPSTAIRS" "tBodyGyroMeanZ" 0.0868261128292683
8 "WALKING_UPSTAIRS" "tBodyGyrostdX" -0.974874328780488
8 "WALKING_UPSTAIRS" "tBodyGyrostdY" -0.979165931219512
8 "WALKING_UPSTAIRS" "tBodyGyrostdZ" -0.979561943414634
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanX" -0.100505414341463
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanY" -0.0401727710487805
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMeanZ" -0.0556514796341463
8 "WALKING_UPSTAIRS" "tBodyGyroJerkstdX" -0.983794534390244
8 "WALKING_UPSTAIRS" "tBodyGyroJerkstdY" -0.989852520243902
8 "WALKING_UPSTAIRS" "tBodyGyroJerkstdZ" -0.98840186804878
8 "WALKING_UPSTAIRS" "tBodyAccelMagMean" -0.979931553658537
8 "WALKING_UPSTAIRS" "tBodyAccelMagstd" -0.977727547073171
8 "WALKING_UPSTAIRS" "tGravityAccelMagMean" -0.979931553658537
8 "WALKING_UPSTAIRS" "tGravityAccelMagstd" -0.977727547073171
8 "WALKING_UPSTAIRS" "tBodyAccelJerkMagMean" -0.986666747317073
8 "WALKING_UPSTAIRS" "tBodyAccelJerkMagstd" -0.985669758536585
8 "WALKING_UPSTAIRS" "tBodyGyroMagMean" -0.974378534390244
8 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.965902884878049
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMagMean" -0.989627604390244
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMagstd" -0.987361587317073
8 "WALKING_UPSTAIRS" "fBodyAccelMeanX" -0.98996567195122
8 "WALKING_UPSTAIRS" "fBodyAccelMeanY" -0.972571719756097
8 "WALKING_UPSTAIRS" "fBodyAccelMeanZ" -0.978979212926829
8 "WALKING_UPSTAIRS" "fBodyAccelstdX" -0.991852103170732
8 "WALKING_UPSTAIRS" "fBodyAccelstdY" -0.967177906829268
8 "WALKING_UPSTAIRS" "fBodyAccelstdZ" -0.967998756829268
8 "WALKING_UPSTAIRS" "fBodyAccelJerkMeanX" -0.98875199
8 "WALKING_UPSTAIRS" "fBodyAccelJerkMeanY" -0.980330435853659
8 "WALKING_UPSTAIRS" "fBodyAccelJerkMeanZ" -0.984556358780488
8 "WALKING_UPSTAIRS" "fBodyAccelJerkstdX" -0.989162097804878
8 "WALKING_UPSTAIRS" "fBodyAccelJerkstdY" -0.980982537560976
8 "WALKING_UPSTAIRS" "fBodyAccelJerkstdZ" -0.987767514390244
8 "WALKING_UPSTAIRS" "fBodyGyroMeanX" -0.974463972682927
8 "WALKING_UPSTAIRS" "fBodyGyroMeanY" -0.981738174878049
8 "WALKING_UPSTAIRS" "fBodyGyroMeanZ" -0.978932400731707
8 "WALKING_UPSTAIRS" "fBodyGyrostdX" -0.975436383170732
